"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"3630","DN3630","Fabricación de instrumentos musicales","","5","363","Esta clase comprende:
¿   la fabricación de instrumentos de cuerda
¿   la fabricación de instrumentos de cuerda con teclado, incluidos los pianos automáticos
¿   la fabricación de órganos de tubos con teclado incluida la fabricación de armonios y otros instrumentos similares de teclado y lengüetas metálicas libres
¿   la fabricación de acordeones y otros instrumentos similares, incluidas las armónicas
¿   la fabricación de instrumentos de viento
¿   la fabricación de instrumentos musicales de percusión
¿   la fabricación de instrumentos musicales cuyo sonido se produce electrónicamente
¿   la fabricación de cajas de música, organillos, pájaros cantores, etc.
¿   la fabricación de piezas y accesorios de instrumentos:
     ¿   metrónomos, diapasones, cuerdas, discos y rollos para instrumentos mecánicos automáticos, etc.","Esta clase comprende también:
¿   la fabricación de silbatos, cuernos de llamada y otros instrumentos de boca para llamadas y señales","Esta clase no comprende:
¿   la edición y publicación de cintas de audio y vídeo, CD y DVD pregrabados (véanse 22.1, 22.3 y 92.11)
¿   la fabricación de micrófonos, amplificadores, altavoces, auriculares y artículos similares (véase 32.30)
¿   la fabricación de tocadiscos, magnetófonos y similares (véase 32.30)
¿   la fabricación de instrumentos de juguete (véase 36.50)
¿   la afinación de pianos (véase 52.74)","","",
"3640","DN3640","Fabricación de artículos de deporte","","5","364","Esta clase comprende:
¿   la fabricación de artículos y equipos de deporte, juegos al aire libre y en recintos cerrados:
     ¿   pelotas duras, blandas e hinchables
     ¿   raquetas, bates y palos
     ¿   esquíes, fijaciones para esquíes y bastones
     ¿   tablas a vela
     ¿   aparejos para la pesca deportiva, incluidos los salabres
     ¿   artículos para la caza, la escalada, etc.
     ¿   guantes y gorros de deporte de cuero
     ¿   piscinas, piletas, etc.
     ¿   patines de hielo y de ruedas, etc.
     ¿   arcos y ballestas
     ¿   aparatos de gimnasia, musculación y gimnasia atlética","","Esta clase no comprende:
¿   la fabricación de velas para barcos (véase 17.40)
¿   la fabricación de prendas de vestir deportivas (véase 18)
¿   la fabricación de artículos de guarnicionería y talabartería (véase 19.20)
¿   la fabricación de calzado deportivo (véase 19.30)
¿   la fabricación de armas y munición (véase 29.60)
¿   la fabricación de vehículos deportivos distintos de trineos y artículos similares (véanse 34 y 35)
¿   la fabricación de botes (véase 35.12)
¿   la fabricación de mesas de billar y equipos para boleras (véase 36.50)
¿   la fabricación de látigos y fustas (véase 36.63)","","",
"3650","DN3650","Fabricación de juegos y juguetes","","5","365","Esta clase comprende:
¿   la fabricación de muñecos y vestidos y accesorios para muñecos
¿   la fabricación de animales de juguete
¿   la fabricación de juguetes con ruedas diseñados para ser montados, incluidos los triciclos
¿   la fabricación de instrumentos musicales de juguete
¿   la fabricación de artículos para juegos de sociedad, parques y atracciones
¿   la fabricación de naipes
¿   la fabricación de mesas de billar y mesas especiales de juego de casino, juegos que funcionen con la introducción de monedas, equipos para boleras automáticas, etc.
¿   la fabricación de juegos electrónicos: aparatos de videojuegos, ajedrez electrónico, etc.
¿   la fabricación de modelos a escala y modelos reducidos similares para recreo, trenes eléctricos, juegos de construcción, etc.
¿   la fabricación de rompecabezas","","Esta clase no comprende:
¿   la fabricación de bicicletas (véase 35.42)
¿   la fabricación de artículos para festejos, carnaval u otras ocasiones festivas (véase 36.63)
¿   la edición de programas de juegos informáticos (véase 72.21)","","",
"366","DN366","Otras industrias manufactureras diversas","","4","36","","","","","",
"3661","DN3661","Fabricación de bisutería","","5","366","","","","","",
"3662","DN3662","Fabricación de escobas, brochas y cepillos","","5","366","Esta clase comprende:
¿   la fabricación de escobas, brochas y cepillos (incluidas las escobillas que constituyen elementos de maquinaria), barredoras de suelo mecánicas para operación manual, zorros y plumeros, rodillos para pintar, raederas de caucho y otros cepillos, escobas, mopas, etc.
¿   la fabricación de cepillos de ropa y de calzado","","","","",
"3663","DN3663","Fabricación de otros artículos","","5","366","Esta clase comprende:
¿   la fabricación de plumas y lápices de todas clases, sean o no mecánicos
¿   la fabricación de minas de lápiz
¿   la fabricación de sellos, numeradores, fechadores, artículos para impresión manual, imprentillas y etiquetas para grabado cintas entintadas para máquinas de escribir y tampones impregnados
¿   la fabricación de carritos para niños
¿   la fabricación de paraguas, sombrillas, bastones de paseo, bastones asiento, látigos, fustas, botones automáticos y similares, cierres de cremallera
¿   la fabricación de encendedores y cerillas
¿   la fabricación de artículos de uso personal: la fabricación de pipas, peines, pasadores y artículos similares, pulverizadores de tocador, termos y demás recipientes isotérmicos cuyo aislamiento se consiga por vacío, para uso doméstico o personal, pelucas, barbas falsas, cejas falsas, etc.
¿   la fabricación de tiovivos, columpios, barracas de tiro al blanco y otras atracciones de feria
¿   la fabricación de linóleo y cubiertas duras no plásticas para suelos
¿   la fabricación de artículos diversos: la fabricación de velas, cirios y artículos similares, ramos, frutas y flores artificiales, artículos de broma y artículos sorpresa, cribas de suelo y cribas para grano, maniquíes para modistos, etc.
¿   las actividades de taxidermia","","Esta clase no comprende:
¿   la fabricación de mechas de encendedores (véase 17.54)","","",
"2954","DK2954","Fabricación de maquinaria para las industrias textil, de la confección y del cuero","","5","295","Esta clase comprende:
¿   la fabricación de maquinaria para la industria textil:
     ¿   máquinas para la preparación, producción, extrusión, estampado, cortado y texturación de fibras, hilos y materiales sintéticos o artificiales
     ¿   máquinas para la preparación de fibras textiles desmontadoras de algodón, abridoras de balas, máquinas deshilachadoras Garnett, extendedoras de algodón, lavadoras y carbonizadoras de lanas, peines, cardas, mecheras, etc.
     ¿   máquinas para la hilatura: devanadoras, urdidoras y otras similares
     ¿   máquinas y aparatos para preparar hilos textiles: bobinadoras, urdidoras y otras similares
     ¿   máquinas para tejer, incluidos los telares manuales
     ¿   tricotosas
     ¿   máquinas y aparatos para hacer red anudada, tules, encajes, pasamanería, etc.
¿   la fabricación de máquinas y equipos accesorios para las máquinas anteriormente descritas:
     ¿   telares, máquinas Jacquard, dispositivos de parada automática, mecanismos de cambio de lanzaderas, husillos, husos de aletas, etc.
¿   la fabricación de máquinas y aparatos para la elaboración de los tejidos:
     ¿   máquinas y aparatos para el lavado, blanqueo, teñido, apresto, acabado e impregnación de manufacturas textiles
     ¿   máquinas para el enrollado, desenrollado, plegado, cortado o dentellado de artículos textiles
¿   la fabricación de máquinas y aparatos de lavandería:
     ¿   planchas, incluidas las prensas fundidoras
     ¿   lavadoras y secadoras
     ¿   máquinas para la limpieza en seco
¿   la fabricación de máquinas de coser y de agujas de coser y cabezas para las mismas
¿   la fabricación de máquinas y aparatos para la fabricación y el acabado del fieltro o telas no tejidas
¿   la fabricación de máquinas para la industria del cuero:
     ¿   máquinas y aparatos para la preparación, el curtido y el trabajo de los cueros y pieles
     ¿   máquinas y aparatos para la fabricación o reparación de calzado u otras manufacturas de cuero, piel o peletería","","Esta clase no comprende:
¿   la fabricación de tarjetas de papel o cartón para máquinas Jacquard (véase 21.25)
¿   la fabricación de planchas del tipo calandria (véase 29.24)
¿   la fabricación de máquinas de coser empleadas en encuadernación de libros (véase 29.56)
¿   la fabricación de lavadoras y secadoras de uso doméstico (véase 29.71)","","",
"2955","DK2955","Fabricación de maquinaria para la industria del papel y del cartón","","5","295","Esta clase comprende:
¿   la fabricación de maquinaria empleada en la elaboración de pasta de papel
¿   la fabricación de maquinaria empleada en la elaboración de papel y cartón
¿   la fabricación de maquinaria empleada en la producción de artículos de papel o de cartón","","Esta clase no comprende:
¿   la fabricación de secadoras de papel (véase 29.56)","","",
"2956","DK2956","Fabricación de otra maquinaria para usos específicos","","5","295","Esta clase comprende:
¿   la fabricación de máquinas y aparatos para trabajar el caucho y las materias plásticas o para la fabricación de manufacturas de dichas materias:
     ¿   extrusoras, moldeadoras, máquinas para la fabricación o el recauchutado de neumáticos, y otras máquinas y aparatos concebidos para fabricar productos determinados de caucho o de materias plásticas
¿   la fabricación de máquinas y aparatos para imprenta y encuadernación
¿   la fabricación de cajas de fundición, bases y patrones para moldes, moldes
¿   la fabricación de secadoras de madera, pasta papelera, papel o cartón
¿   la fabricación de secadoras centrífugas de ropa
¿   la fabricación de máquinas y equipos específicos diversos:
     ¿   máquinas para el montaje de lámparas eléctricas o electrónicas, tubos (válvulas) o bombillas
     ¿   máquinas para la producción o el trabajo en caliente de vidrio o de manufacturas de vidrio de fibra o hilo de vidrio,
     ¿   máquinas y aparatos para la separación isotópica,
     ¿   máquinas y aparatos para la fabricación de cables, etc.","","Esta clase no comprende:
¿   la fabricación de máquinas o equipos para el trabajo del caucho endurecido, de materias plásticas endurecidas o de vidrio en frío (véase 29.40)
¿   la fabricación de aparatos domésticos (véase 29.7)","","",
"296","DK296","Fabricación de armas y municiones","","4","29","","","","","",
"2960","DK2960","Fabricación de armas y municiones","","5","296","Esta clase comprende:
¿   la fabricación de carros de combate y de otros vehículos de combate
¿   la fabricación de material de artillería y de misiles balísticos
¿   la fabricación de armas ligeras
¿   la fabricación de municiones de guerra","Esta clase comprende también:
¿   la fabricación de armas de fuego y municiones para la práctica deportiva o la defensa personal
¿   la fabricación de dispositivos explosivos como bombas, minas y torpedos","Esta clase no comprende:
¿   la fabricación de cebos y cápsulas fulminantes, detonadores y cohetes de señales (véase 24.61)
¿   la fabricación de machetes, espadas, bayonetas, etc. (véase 28.75)
¿   la fabricación de vehículos blindados para el transporte de billetes de banco u objetos de valor (véase 34.10)","","",
"297","DK297","Fabricación de aparatos domésticos","","4","29","","","","","",
"2971","DK2971","Fabricación de aparatos electrodomésticos","","5","297","Esta clase comprende:
¿   la fabricación de máquinas, aparatos y dispositivos domésticos eléctricos:
     ¿   refrigeradores y congeladores, lavavajillas, lavadoras y secadoras, aspiradores, enceradoras para pisos, trituradoras de basuras, trituradores de alimentos, mezcladores, exprimidores de frutas, abrelatas eléctricos, maquinillas de afeitar, cepillos de dientes eléctricos, afiladores de cuchillos, campanas de ventilación y reciclado
¿   la fabricación de aparatos electrotérmicos de uso doméstico:
     ¿   calentadores eléctricos, mantas eléctricas, secadores, peines, cepillos, rizadores, planchas eléctricas, aparatos eléctricos para calefacción de locales y ventiladores domésticos, hornos eléctricos, hornos de microondas, cocinas, placas eléctricas, tostadoras, aparatos para la preparación de té o de café, sartenes, asadores, parrillas, resistencias de calor eléctrico, etc.","","Esta clase no comprende:
¿   la fabricación de máquinas de coser (véase 29.54)
¿    la fabricación de secadoras centrífugas de ropa (véase 29.56)","","",
"2972","DK2972","Fabricación de aparatos domésticos no eléctricos","","5","297","Esta clase comprende:
¿   la fabricación de aparatos domésticos no eléctricos para calefacción y cocina:
     ¿   aparatos no eléctricos para calefacción de locales, hornillos, hornos, estufas, calentadores de agua, aparatos para cocina y calientaplatos no eléctricos","","Esta clase no comprende:
¿   la fabricación de maquinaria para la preparación de alimentos en cocinas comerciales (véase 29.53)","","",
"DL","DL","Industria de material y equipo eléctrico, electrónico y óptico","","2","D","","","","","",
"30","DL30","Fabricación de máquinas de oficina y equipos informáticos","","3","DL","","","","","",
"300","DL300","Fabricación de máquinas de oficina y equipos informáticos","","4","30","","","","","",
"3001","DL3001","Fabricación de máquinas de oficina","","5","300","Esta clase comprende:
¿   la fabricación de máquinas de escribir manuales y eléctricas
¿   la fabricación de máquinas de tratamiento de textos
¿   la fabricación de copiadores hectográficos o de clichés, máquinas para imprimir direcciones y máquinas alimentadas por hojas para la impresión en offset
¿   la fabricación de máquinas calculadoras, cajas registradoras, máquinas franqueadoras y terminales especiales para el despacho de billetes y reservas, etc.
¿   la fabricación de otras máquinas y material de oficina:
     ¿   máquinas para clasificar, contar y encartuchar monedas, cajeros automáticos de banco, máquinas para introducir en sobres y clasificar el correo, aparatos afilalápices, aparatos para perforar y grapar, etc.","","","","",
"3002","DL3002","Fabricación de ordenadores y otro equipo informático","","5","300","Esta clase comprende:
¿   la fabricación de máquinas para el tratamiento automático de datos, incluidos los microordenadores:
     ¿   máquinas digitales
     ¿   máquinas analógicas
     ¿   máquinas mixtas
¿   la fabricación de unidades periféricas:
     ¿   impresoras, terminales, etc.
     ¿   lectores magnéticos y ópticos
     ¿   máquinas para la transcripción de datos a soportes de datos de forma codificada","","Esta clase no comprende:
¿   la fabricación de partes electrónicas de ordenadores (véase 32.10)
¿   la fabricación de juegos electrónicos (véase 36.50)
¿   la reparación y el mantenimiento de sistemas informáticos (véase 72.50)","","",
"31","DL31","Fabricación de maquinaria y material eléctrico","","3","DL","","","","","",
"311","DL311","Fabricación de generadores, transformadores y motores eléctricos","","4","31","","","","","",
"3110","DL3110","Fabricación de generadores, transformadores y motores eléctricos","","5","311","Esta clase comprende:
¿   la fabricación de motores de corriente alterna
¿   la fabricación de generadores de corriente alterna
¿   la fabricación de motores universales de corriente alterna y continua
¿   la fabricación de motores generadores de corriente continua
¿   la fabricación de grupos electrógenos de corriente alterna o continua
¿   la fabricación de convertidores eléctricos rotativos o estáticos
¿   la fabricación de transformadores eléctricos","","Esta clase no comprende:
¿   la fabricación de generadores y de motores de cigüeñal para vehículos (véase 31.61)
¿   la fabricación de válvulas de diodos (véase 32.10)","","",
"312","DL312","Fabricación de aparatos de distribución y control eléctrico","","4","31","","","","","",
"3120","DL3120","Fabricación de aparatos de distribución y control eléctrico","","5","312","Esta clase comprende:
¿   la fabricación de aparatos eléctricos para conmutación y protección de circuitos eléctricos, o para conexión y empalme de circuitos eléctricos:
     ¿   interruptores, conmutadores, fusibles, pararrayos, limitadores de tensión, supresores de sobretensión, clavijas, cajas de empalme, relés, zócalos, portalámparas
¿   la fabricación de cuadros de mando o distribución eléctrica, consolas, pupitres, cabinas y otros soportes","","Esta clase no comprende:
¿   la fabricación de pletinas o de hilo para fusibles (véase 27.4)
¿   la fabricación de cuadros de mando o de distribución empleados en telefonía o telegrafía con hilos (véase 32.20)
¿   la fabricación de electrodos de carbón o grafito (véase 31.62)","","",
"313","DL313","Fabricación de hilos y cables eléctricos aislados","","4","31","","","","","",
"3130","DL3130","Fabricación de hilos y cables eléctricos aislados","","5","313","Esta clase comprende:
¿   la fabricación de hilos, trenzas y cables aislados y otros conductores aislados, provistos o no de piezas de conexión
¿   la fabricación de cables de fibras ópticas para la transmisión de datos codificados: telecomunicaciones, vídeo, control, datos, etc.","","Esta clase no comprende:
¿   la fabricación de cables sin aislar, de metales no férreos (véase 27.4)
¿   la fabricación de cables de metal o de cables aislados no utilizables como conductores de electricidad (véase 28.73)
¿   la fabricación de conjuntos de cables (véase 31.61)","","",
"314","DL314","Fabricación de acumuladores y pilas eléctricas","","4","31","","","","","",
"3140","DL3140","Fabricación de acumuladores y pilas eléctricas","","5","314","Esta clase comprende:
¿   la fabricación de pilas y baterías primarias
¿   la fabricación de acumuladores eléctricos y de las piezas de los mismos","","","","",
"315","DL315","Fabricación de lámparas eléctricas y aparatos de iluminación","","4","31","","","","","",
"3150","DL3150","Fabricación de lámparas eléctricas y aparatos de iluminación","","5","315","Esta clase comprende:
¿   la fabricación de lámparas eléctricas de filamentos o de descarga:
     ¿   lámparas de rayos ultravioletas y de rayos infrarrojos
     ¿   lámparas de arco
     ¿   lámparas para la producción de luz relámpago en fotografía, etc.
¿   la fabricación de lámparas eléctricas y sus accesorios:
     ¿   lámparas de mesa, de pie y de candelabros, incluso si no son eléctricos
     ¿   lámparas eléctricas portátiles
     ¿   anuncios luminosos, etc.
     ¿   alumbrado exterior y de alumbrado vial
     ¿   juegos de luces del tipo usado en árboles de navidad","","","","",
"316","DL316","Fabricación de otro equipo eléctrico","","4","31","","","","","",
"3161","DL3161","Fabricación de material y equipo eléctrico para motores y vehículos","","5","316","Esta clase comprende:
¿   la fabricación de aparatos y dispositivos de encendido y arranque eléctrico del tipo empleado en motores de combustión interna: magnetos, dinamomagnetos, bobinas de encendido, bujías de encendido, bujías de calentamiento, aparatos de arranque, generadores (dinamos, alternadores), reguladores de tensión, etc.
¿   la fabricación de aparatos y dispositivos eléctricos de alumbrado y señalización sonora y visual, utilizados especialmente en velomotores y vehículos automóviles: faros, lámparas de estacionamiento, indicadores de dirección y de giro, luces para el alumbrado interior, indicadores exteriores para taxis, policía y ambulancias, bocinas, sirenas, etc.
¿   la fabricación de conjuntos de cables
¿   la fabricación de limpiaparabrisas y de dispositivos eliminadores de escarcha y de vaho para vehículos de motor y motocicletas
¿   la fabricación de dinamos para bicicletas","","","","",
"3162","DL3162","Fabricación de otro material y equipo eléctrico","","5","316","Esta clase comprende:
¿   la fabricación de aparatos y dispositivos eléctricos de señalización, seguridad y control de tráfico para autopistas, carreteras y calles, ferrocarriles y tranvías, vías fluviales, puertos y aeropuertos
¿   la fabricación de otros aparatos y dispositivos eléctricos de señalización acústica o visual:
     ¿   timbres y sonerías, sirenas, cuadros indicadores, avisadores para protección contra robos e incendios, etc.
¿   la fabricación de electroimanes y de acoplamientos, embragues, cambios de velocidad, frenos, platos, mandriles, cabezas para máquinas elevadoras, ya sean electromagnéticos o magnéticos
¿   la fabricación de aislantes eléctricos y de piezas aislantes, distintos de los de materias cerámicas o vidrio
¿   la fabricación de piezas aislantes destinadas a máquinas, aparatos y dispositivos eléctricos, excepto los de materias cerámicas o plásticas
¿   la fabricación de electrodos de carbón o grafito
¿   la fabricación de tubos aislantes y de sus piezas de unión, de metales comunes, aislados interiormente
¿   la fabricación de otras máquinas, aparatos y dispositivos eléctricos:
     ¿   aceleradores de partículas, generadores de señales, detectores de minas, etc.","","Esta clase no comprende:
¿   la fabricación de ampollas y envolturas de vidrio para lámparas (véase 26.15)
¿   la fabricación de pistolas de pulverización eléctricas de mano (véase 29.24)
¿   la fabricación de segadoras de césped eléctricas (véase 29.32)
¿   la fabricación de maquinillas de afeitar eléctricas (véase 29.71)
¿   la fabricación de tubos y válvulas electrónicos (incluidas las válvulas de cátodo frío) (véase 32.10)
¿   la fabricación de instrumental eléctrico de mano para medicina y odontología (véase 33.10)","","",
"32","DL32","Fabricación de material electrónico; fabricación de equipo y aparatos de radio, televisión y comunicaciones","","3","DL","","","","","",
"321","DL321","Fabricación de válvulas, tubos y otros componentes electrónicos","","4","32","","","","","",
"3210","DL3210","Fabricación de válvulas, tubos y otros componentes electrónicos","","5","321","Esta clase comprende:
¿   la fabricación de válvulas y tubos de cátodo caliente, frío o fotocátodo:
     ¿   tubos de imagen y de cámaras de televisión, transformadores y ampliadores de imagen, tubos de microondas, válvulas y tubos de recepción o amplificación, etc.
¿   la fabricación de diodos, transistores y otros semiconductores del género
¿   la fabricación de semiconductores fotosensibles, incluidas las células fotovoltaicas, como las células solares individuales
¿   la fabricación de cristales piezoeléctricos montados
¿   la fabricación de circuitos electrónicos integrados y microconjuntos:
     ¿   circuitos integrados, monolíticos e híbridos, y microconjuntos electrónicos de módulos de molde, micromódulos o similares
¿   la fabricación de circuitos impresos
¿   la fabricación de condensadores eléctricos, incluidos los condensadores de potencia
¿   la fabricación de resistencias, incluidos reóstatos y potenciómetros","","Esta clase no comprende:
¿   la fabricación de resistencias calentadoras (véase 29.71)
¿   la fabricación de transformadores (véase 31.10)
¿   la fabricación de interruptores (véase 31.20)","","",
"322","DL322","Fabricación de transmisores de radiodifusión y televisión y de aparatos para la radiotelefonía y radiotelegrafía con hilos","","4","32","","","","","",
"3220","DL3220","Fabricación de transmisores de radiofusión y televisión y de aparatos para la radiotelefonía y radiotelegrafía con hilos","","5","322","Esta clase comprende:
¿   la fabricación de aparatos de transmisión para televisión, incluidos los transmisores de relés y los transmisores de televisión para uso industrial
¿   la fabricación de cámaras de televisión
¿   la fabricación de aparatos transmisores de radiodifusión
¿   la fabricación de transmisores de radiotelefonía:
     ¿   transmisores fijos y transmisores receptores, aparatos de radiotelefonía para material de transporte, radioteléfonos, otros repetidores, etc.
¿   la fabricación de aparatos para telefonía:
     ¿   aparatos telefónicos, aparatos de fax, centralitas y cuadros de conmutación automáticos y no automáticos, aparatos de télex y teleimpresión, etc.
¿   la fabricación de equipos de transmisión de datos, como enrutadores, puentes y puntos de acceso","Esta clase comprende también:
¿   la instalación de sistemas de telecomunicación","Esta clase no comprende:
¿   la fabricación de componentes electrónicos (véase 32.10)
¿   las instalaciones eléctricas en edificios y obras (véase 45.31)
¿   la reparación de teléfonos móviles (véase 52.74)","","",
"323","DL323","Fabricación de aparatos de recepción, grabación y reproducción de sonido e imagen","","4","32","","","","","",
"3230","DL3230","Fabricación de aparatos de recepción, grabación y reproducción de sonido e imagen","","5","323","Esta clase comprende:
¿   la fabricación de aparatos receptores de televisión, incluidos los monitores de vídeo y los proyectores de vídeo
¿   la fabricación de aparatos de grabación y de reproducción de vídeo, incluidas las videocámaras y lectores y grabadores de DVD
¿   la fabricación de cámaras fotográficas digitales
¿   la fabricación de aparatos receptores de radiodifusión
¿   la fabricación de magnetófonos y de otros aparatos de grabación de sonido, incluidos los contestadores telefónicos automáticos, los aparatos de registro que utilicen cintas magnéticas en casete, etc.
¿   la fabricación de giradiscos, tocadiscos, aparatos de reproducción de sonido que utilicen cintas magnéticas en casete, discos compactos, etc.
¿   la fabricación de micrófonos, altavoces, auriculares de casco y de oído, amplificadores y unidades de amplificación de sonido
¿   la fabricación de lectores fonográficos, brazos de lectura, cabezales de lectura, mesas para giradiscos, antenas de todos los tipos, reflectores y rotores de antenas, transformadores de cable y decodificadores de televisión","Esta clase comprende también:
¿   la fabricación de aparatos electroacústicos de sonido, los interfonos emisores de señales, los aparatos de interpretación simultánea, los sistemas de votación electrónica, los sistemas de conferencias, los sistemas de sonido portátiles","Esta clase no comprende:
¿   la edición y reproducción de cintas, CD y DVD de audio y vídeo pregrabados (véanse 22.1, 22.3 y 92.11)","","",
"372","DN372","Reciclaje de desechos no metálicos","","4","37","","","","","",
"3720","DN3720","Reciclaje de desechos no metálicos","","5","372","Esta clase comprende:
¿   el tratamiento de desechos no metálicos y de artículos no metálicos y su conversión en materias primas secundarias. A continuación se ofrecen algunos ejemplos de procesos de transformación:
     ¿   la regeneración del caucho, por ejemplo neumáticos usados, para producir materias primas secundarias
     ¿   la clasificación y prensado de plásticos para producir materias primas secundarias para tubos, tiestos, paletas y similares
     ¿   la transformación (limpieza, fusión, trituración) de desechos de plástico o caucho en granulados
     ¿   la regeneración de productos químicos a partir de desechos químicos
     ¿   la trituración, lavado y clasificación de vidrio
     ¿   la trituración, lavado y clasificación de otros desechos, como los de demolición, para obtener materias primas secundarias
     ¿   la trituración mecánica de desechos procedentes de la demolición y construcción de edificios (incluida la madera y el asfalto)
     ¿   la transformación de aceites y grasas para cocinar usados en materias primas secundarias para la elaboración de productos para la alimentación de animales de compañía y de granja
     ¿   la transformación de otros desechos alimenticios y sustancias alimenticias residuales en materia prima secundaria","","Esta clase no comprende:
¿   la producción de productos nuevos (de producción propia o no) a partir de materias primas secundarias, como el hilado de hilo a partir de desperdicios de la hilatura, la fabricación de pulpa a partir de desechos de papel o el recauchutado de neumáticos, que deberían clasificarse en la clase de fabricación correspondiente (véanse 14 a 36)
¿   el tratamiento de sustancias alimenticias residuales de la industria de productos alimenticios (véase 15)
¿   el tratamiento de residuos de matanza para la producción de productos para la alimentación animal (véase 15.7)
¿   el tratamiento de combustibles nucleares y residuos nucleares radiactivos (véase 23.30)
¿   la fabricación de compost (véase 24.15)
¿   la venta al por mayor de desechos y desperdicios no metálicos, incluida su recogida, clasificación, empaquetado, transacciones, etc., pero sin un verdadero proceso industrial (véase 51.57)
¿   la venta al por mayor o al por menor de mercancías de segunda mano (véanse 50, 51 y 52.50)
¿   la incineración, vertido, soterramiento, etc. de residuos (véase 90)
¿   el tratamiento y eliminación de residuos radiactivos de transición procedente de hospitales, etc. (véase 90)
¿   el tratamiento y eliminación de residuos tóxicos y contaminados (véase 90)
¿   la eliminación de residuos de productos alimenticios, bebidas y tabaco (véase 90)
¿   el tratamiento de residuos en plantas de compostaje con objeto de eliminarlos y obtener un subproducto (compost) (véase 90.02)","","",
"E","E","Producción y distribución de energía eléctrica, gas y agua","","1","","","","","","",
"EA","EA","Producción y distribución de energía eléctrica, gas y agua","","2","E","","","","","",
"40","EA40","Producción de energía eléctrica, gas, vapor y agua caliente","","3","EA","","","","","",
"401","EA401","Producción y distribución de energía eléctrica","","4","40","","","","","",
"4011","EA4011","Producción de energía eléctrica","","5","401","Esta clase comprende:
¿   el funcionamiento de las instalaciones de generación de energía eléctrica, incluidas las energías térmica, nuclear, hidroeléctrica, por turbina de gas, diesel y de fuentes renovables","","","","",
"4012","EA4012","Transporte de energía eléctrica","","5","401","Esta clase comprende:
¿   el funcionamiento de los sistemas de transporte de la energía eléctrica desde la instalación de generación a la red de distribución","","","","",
"4013","EA4013","Distribución y comercio de energía eléctrica","","5","401","Esta clase comprende:
¿   el funcionamiento de las redes de distribución (que constan de líneas, torres, contadores y cableado) que transportan la energía eléctrica recibida de la instalación de generación o el sistema de transporte hasta el consumidor
¿   la venta al usuario de la energía eléctrica
¿   las actividades de intermediación de energía eléctrica que gestionan la venta de energía eléctrica a través de las redes de distribución operadas por otros","","","","",
"402","EA402","Producción de gas; distribución de combustibles gaseosos por conductos urbanos, excepto gasoductos","","4","40","","","","","",
"4021","EA4021","Producción de gas","","5","402","Esta clase comprende:
¿   la producción de gas con fines de suministro de gas por carbonación o a partir de subproductos agrícolas o de desechos
¿   la producción de combustibles gaseosos de valor calórico ordinario, mediante purificación, mezcla y otros procesos, a partir de gases de diversos orígenes, incluido el gas natural","","Esta clase no comprende:
¿   la explotación de coquerías (véase 23.10)
¿   la fabricación de productos de refino del petróleo (véase 23.20)
¿   la producción de gases industriales (véase 24.11)
¿   la venta a granel de combustibles gaseosos, o en recipientes metálicos (véanse 51.12, 51.51, 52.48 y 52.6)","","",
"4022","EA4022","Distribución y comercio de combustibles gaseosos por conductos urbanos, excepto gasoductos","","5","402","Esta clase comprende:
¿   el transporte, la distribución y el suministro de combustibles gaseosos de cualquier tipo por un sistema de tuberías
¿   la venta de gas al usuario por tuberías
¿   las actividades de intermediación de gas que gestionan la venta de gas a través de las redes de distribución operadas por otros","","Esta clase no comprende:
¿   la venta a granel de combustibles gaseosos, o en recipientes metálicos (véanse 51.12, 51.51, 52.48 y 52.6
¿   el transporte de gases por conducciones que no sean tuberías (véase 60.30)","","",
"403","EA403","Producción y distribución de vapor y agua caliente","","4","40","","","","","",
"4030","EA4030","Producción y distribución de vapor y agua caliente","","5","403","Esta clase comprende:
¿   la producción, captación y distribución de vapor y agua caliente para proporcionar calefacción, energía u otros suministros","Esta clase comprende también:
¿   la producción y distribución de agua fría o hielo con fines de refrigeración","","","",
"41","EA41","Captación, depuración y distribución de agua","","3","EA","","","","","",
"410","EA410","Captación, depuración y distribución de agua","","4","41","","","","","",
"4100","EA4100","Captación, depuración y distribución de agua","","5","410","","Esta clase comprende también:
¿   la desalinización de agua de mar para obtener agua como producto principal","Esta clase no comprende:
¿   la utilización de sistemas de riego para explotaciones agrarias (véase 01.41)
¿   el tratamiento de aguas residuales para impedir la contaminación (véase 90)","","",
"F","F","Construcción","","1","","","","","","",
"FA","FA","Construcción","","2","F","","","","","",
"45","FA45","Construcción","","3","FA","","","","","",
"451","FA451","Preparación de obras","","4","45","","","","","",
"5114","GA5114","Intermediarios del comercio de maquinaria, equipo industrial, embarcaciones y aeronaves","","5","511","","Esta clase comprende también:
¿   intermediarios del comercio de maquinaria agraria
¿   intermediarios del comercio de maquinaria de oficina","","","",
"5115","GA5115","Intermediarios del comercio de muebles, artículos para el hogar y ferretería","","5","511","","","","","",
"5116","GA5116","Intermediarios del comercio de textiles, prendas de vestir, calzado y artículos de cuero","","5","511","","Esta clase comprende también:
¿   intermediarios del comercio de pieles","","","",
"5117","GA5117","Intermediarios del comercio de productos alimenticios, bebidas y tabaco","","5","511","","","","","",
