"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"155111","DA155111","Leche elaborada en estado líquido","","7","15511","","","","","",
"155112","DA155112","Leche y nata con un contenido de materia grasa superior al 6 %, sin concentrar ni edulcorar","","7","15511","","","","","",
"15512","DA15512","Leche y nata en estado sólido","","6","1551","","","","","",
"155120","DA155120","Leche y nata en estado sólido","","7","15512","","","","","",
"15513","DA15513","Mantequilla y productos lácteos para untar","","6","1551","","","","","",
"155130","DA155130","Mantequilla y productos lácteos para untar","","7","15513","","","","","",
"15514","DA15514","Queso y requesón","","6","1551","","","","","",
"155140","DA155140","Queso y requesón","","7","15514","","","","","",
"15515","DA15515","Otros productos lácteos","","6","1551","","","","","",
"155151","DA155151","Leche y nata concentradas o con adición de azúcar u otras sustancias edulcorantes, en estado distinto del sólido","","7","15515","","","","","",
"155152","DA155152","Yogur y otros tipos de leche o crema fermentadas o acidificadas","","7","15515","","","","","",
"155153","DA155153","Caseína","","7","15515","","","","","",
"155154","DA155154","Lactosa y jarabe de lactosa","","7","15515","","","","","",
"155155","DA155155","Suero","","7","15515","","","","","",
"15519","DA15519","Servicios industriales para productos lácteos","","6","1551","","","","","",
"155199","DA155199","Servicios industriales para productos lácteos","","7","15519","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1552","DA1552","Helados y productos similares","","5","155","","","","","",
"15521","DA15521","Helados y productos similares","","6","1552","","","","","",
"155210","DA155210","Helados y productos similares","","7","15521","","","","","",
"15529","DA15529","Servicios industriales para helados y productos similares","","6","1552","","","","","",
"155299","DA155299","Servicios industriales para helados y productos similares","","7","15529","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"156","DA156","Productos de molinería y almidones y productos amiláceos","","4","15","","","","","",
"1561","DA1561","Productos de molinería ","","5","156","","","","","",
"15611","DA15611","Arroz descascarillado","","6","1561","","","","","",
"156110","DA156110","Arroz descascarillado","","7","15611","","","","","",
"15612","DA15612","Harina de cereales o legumbres; sus mezclas ","","6","1561","","","","","",
"156121","DA156121","Harina de trigo o harina mezclada","","7","15612","","","","","",
"156122","DA156122","Otras harinas de cereal n.c.o.p.","","7","15612","","","","","",
"156123","DA156123","Harinas y sémolas vegetales","","7","15612","","","","","",
"156124","DA156124","Mezclas para la preparación de productos de panadería","","7","15612","","","","","",
"15613","DA15613","Semolina, sémola y gránulos de otros productos de granos de cereal","","6","1561","","","","","",
"156131","DA156131","Semolina y sémola de trigo ","","7","15613","","","","","",
"156132","DA156132","Semolina, sémola y gránulos de cereal n.c.o.p.","","7","15613","","","","","",
"156133","DA156133","Cereales para el desayuno y otros productos de grano de cereal","","7","15613","","","","","",
"15614","DA15614","Arroz molido","","6","1561","","","","","",
"156140","DA156140","Arroz molido","","7","15614","","","","","",
"15615","DA15615","Salvado, moyuelos y otros residuos de la elaboración de cereales","","6","1561","","","","","",
"156150","DA156150","Salvado, moyuelos y otros residuos de la elaboración de cereales","","7","15615","","","","","",
"15619","DA15619","Servicios industriales para productos de molinería","","6","1561","","","","","",
"156199","DA156199","Servicios industriales para productos de molinería","","7","15619","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1562","DA1562","Almidón y productos amiláceos","","5","156","","","","","",
"15621","DA15621","Aceite de maíz y sus fracciones, sin modificar químicamente","","6","1562","","","","","",
"156210","DA156210","Aceite de maíz y sus fracciones, sin modificar químicamente","","7","15621","","","","","",
"15622","DA15622","Almidón y productos amiláceos; azúcares y jarabes de azúcar n.c.o.p. ","","6","1562","","","","","",
"156221","DA156221","Glucosa y jarabe de glucosa; fructosa y jarabe de fructosa; azúcar invertido; azúcares y jarabes de azúcar n.c.o.p.; miel artificial; caramelo ","","7","15622","","","","","",
"156222","DA156222","Féculas; inulina; gluten de trigo; dextrina y otras féculas modificadas","","7","15622","","","","","",
"156223","DA156223","Tapioca y sucedáneos preparados con fécula en copos, granos y formas análogas","","7","15622","","","","","",
"15623","DA15623","Residuos de la fabricación de almidón y residuos análogos","","6","1562","","","","","",
"156230","DA156230","Residuos de la fabricación de almidón y residuos análogos","","7","15623","","","","","",
"15629","DA15629","Servicios industriales para almidón y productos amiláceos","","6","1562","","","","","",
"156299","DA156299","Servicios industriales para almidón y productos amiláceos","","7","15629","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"157","DA157","Piensos preparados","","4","15","","","","","",
"182122","DB182122","Pantalones, monos de mandil o de tirantes, calzones y pantalones cortos industriales y de trabajo para mujer","","7","18212","","","","","",
"18213","DB18213","Otros tipos de ropa de trabajo","","6","1821","","","","","",
"182130","DB182130","Otros tipos de ropa de trabajo","","7","18213","","","","","",
"18219","DB18219","Servicios industriales para ropa de trabajo","","6","1821","","","","","",
"182199","DB182199","Servicios industriales para ropa de trabajo","","7","18219","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1822","DB1822","Otras prendas exteriores","","5","182","","","","","",
"18221","DB18221","Ropa exterior de punto o de ganchillo","","6","1822","","","","","",
"182211","DB182211","Abrigos, chaquetones, capas, anoraks y artículos análogos, de punto o de ganchillo, para hombre y niño","","7","18221","","","","","",
"182212","DB182212","Trajes, conjuntos, chaquetas, chaquetas ligeras, pantalones, monos, pantalones de peto, calzones y pantalones cortos, de punto o de ganchillo, para hombre o niño","","7","18221","","","","","",
"182213","DB182213","Abrigos, chaquetones, capas, anoraks y cazadoras, de punto o de ganchillo, para mujer o niña","","7","18221","","","","","",
"182214","DB182214","Trajes, conjuntos, chaquetas, vestidos, faldas, pantalones, monos, pantalones de peto y pantalones cortos, de punto o de ganchillo, para mujer o niña","","7","18221","","","","","",
"18222","DB18222","Otros tipos de prendas exteriores para hombre y niño","","6","1822","","","","","",
"182221","DB182221","Abrigos, chaquetones, capas, anoraks, cazadoras y artículos análogos, para hombre o niño","","7","18222","","","","","",
"182222","DB182222","Trajes y conjuntos, para hombre o niño","","7","18222","","","","","",
"182223","DB182223","Chaquetas y chaquetas ligeras, para hombre o niño","","7","18222","","","","","",
"182224","DB182224","Pantalones, monos, pantalones de peto, calzones y pantalones cortos, para hombre o niño","","7","18222","","","","","",
"18223","DB18223","Otros tipos de prendas para mujer y niña","","6","1822","","","","","",
"182231","DB182231","Abrigos, chaquetones, capas, anoraks, cazadoras y artículos análogos, para mujer o niña","","7","18223","","","","","",
"182232","DB182232","Trajes y conjuntos, para mujer o niña","","7","18223","","","","","",
"182233","DB182233","Chaquetas para mujer o niña","","7","18223","","","","","",
"182234","DB182234","Vestidos, faldas y faldas pantalón, para mujer o niña","","7","18223","","","","","",
"182235","DB182235","Pantalones, monos, pantalones de peto, calzones y pantalones cortos, para mujer o niña","","7","18223","","","","","",
"18224","DB18224","Ropa usada y otros artículos usados","","6","1822","","","","","",
"182240","DB182240","Ropa usada y otros artículos usados","","7","18224","","","","","",
"18229","DB18229","Servicios industriales para prendas exteriores","","6","1822","","","","","",
"182299","DB182299","Servicios industriales para prendas exteriores","","7","18229","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1823","DB1823","Ropa interior","","5","182","","","","","",
"18231","DB18231","Ropa interior de punto o de ganchillo","","6","1823","","","","","",
"182311","DB182311","Camisas de punto para hombre o niño","","7","18231","","","","","",
"182312","DB182312","Calzoncillos, pijamas, batas y artículos análogos, de punto o de ganchillo, para hombre o niño","","7","18231","","","","","",
"182313","DB182313","Camisas, blusas y blusas camiseras, de punto, para mujer o niña","","7","18231","","","","","",
"182314","DB182314","Combinaciones, enaguas, bragas, camisones, batas y artículos análogos, de punto o de ganchillo, para mujer o niña","","7","18231","","","","","",
"18232","DB18232","Ropa interior (excepto de punto y de ganchillo)","","6","1823","","","","","",
"182321","DB182321","Camisas (excepto de punto y de ganchillo) para hombre o niño","","7","18232","","","","","",
"182322","DB182322","Camisetas, calzoncillos, pijamas y batas (excepto de punto y de ganchillo) para hombre o niño","","7","18232","","","","","",
"182323","DB182323","Blusas, camisas y polos (excepto de punto y de ganchillo) para mujer o niña","","7","18232","","","","","",
"182324","DB182324","Camisetas, combinaciones, enaguas, bragas, camisones, albornoces, batas y artículos análogos para mujer y niña","","7","18232","","","","","",
"182325","DB182325","Sostenes, fajas, corsés, tirantes, ligueros y prendas análogas y partes de estas prendas (excepto de punto y de ganchillo)","","7","18232","","","","","",
"18233","DB18233","T-shirts y camisetas interiores de punto","","6","1823","","","","","",
"182330","DB182330","T-shirts y camisetas interiores de punto","","7","18233","","","","","",
"18239","DB18239","Servicios industriales para ropa interior","","6","1823","","","","","",
"182399","DB182399","Servicios industriales para ropa interior","","7","18239","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1824","DB1824","Otras prendas y complementos de vestir n.c.o.p.","","5","182","","","","","",
"18241","DB18241","Prendas para bebé, ropa de deporte y otras prendas para vestir y partes de prendas, de punto y de ganchillo","","6","1824","","","","","",
"182411","DB182411","Prendas y complementos (accesorios) de vestir, de punto, para bebés","","7","18241","","","","","",
"182412","DB182412","Chándales, trajes para esquiar, trajes de baño y otras prendas, de punto o de ganchillo","","7","18241","","","","","",
"182413","DB182413","Guantes, mitones y manoplas, de punto","","7","18241","","","","","",
"182414","DB182414","Otros complementos confeccionados de vestir y partes de prendas o de complementos de vestir, de punto o de ganchillo","","7","18241","","","","","",
"18242","DB18242","Prendas de bebé, otras prendas y otros complementos de vestir, confeccionados con tejidos (excepto de punto y de ganchillo)","","6","1824","","","","","",
"182421","DB182421","Prendas y complementos para bebé, confeccionados con tejidos (excepto de punto y de ganchillo)","","7","18242","","","","","",
"182422","DB182422","Chándales, trajes para esquiar y trajes de baño; otras prendas no hechas de punto ni de ganchillo ","","7","18242","","","","","",
"182423","DB182423","Pañuelos, chales, corbatas, guantes y otros complementos de vestir confeccionados; partes de prendas o de complementos de vestir, confeccionados con tejidos, n.c.o.p. (excepto de punto y de ganchillo) ","","7","18242","","","","","",
"18243","DB18243","Complementos de vestir de cuero; prendas confeccionadas con fieltro o con textiles no tejidos; prendas confeccionadas con tejidos recubiertos","","6","1824","","","","","",
"182431","DB182431","Complementos de vestir de cuero natural o artificial","","7","18243","","","","","",
"1571","DA1571","Piensos preparados para animales de granja","","5","157","","","","","",
"15711","DA15711","Piensos preparados para animales de granja (excepto harina y gránulos de alfalfa)","","6","1571","","","","","",
"157110","DA157110","Piensos preparados para animales de granja (excepto harina y gránulos de alfalfa)","","7","15711","","","","","",
"15712","DA15712","Harina y gránulos de alfalfa","","6","1571","","","","","",
"157120","DA157120","Harina y gránulos de alfalfa","","7","15712","","","","","",
"15719","DA15719","Servicios industriales para piensos preparados para animales de granja","","6","1571","","","","","",
"157199","DA157199","Servicios industriales para piensos preparados para animales de granja","","7","15719","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1572","DA1572","Piensos preparados para animales domésticos ","","5","157","","","","","",
"15721","DA15721","Piensos preparados para animales domésticos","","6","1572","","","","","",
"157210","DA157210","Piensos preparados para animales domésticos","","7","15721","","","","","",
"15729","DA15729","Servicios industriales para piensos preparados para animales domésticos","","6","1572","","","","","",
"157299","DA157299","Servicios industriales para piensos preparados para animales domésticos","","7","15729","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"158","DA158","Otros productos alimenticios ","","4","15","","","","","",
"1581","DA1581","Pan, pasteles y productos de pastelería","","5","158","","","","","",
"15811","DA15811","Pan, pasteles y productos de pastelería frescos","","6","1581","","","","","",
"158111","DA158111","Pan fresco","","7","15811","","","","","",
"158112","DA158112","Pasteles y productos de pastelería frescos","","7","15811","","","","","",
"15819","DA15819","Servicios industriales para pan, pasteles y productos de pastelería","","6","1581","","","","","",
"158199","DA158199","Servicios industriales para pan, pasteles y productos de pastelería","","7","15819","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1582","DA1582","Bizcochos y galletas; pasteles y productos de pastelería de larga duración ","","5","158","","","","","",
"15821","DA15821","Bizcochos y galletas; pasteles y productos de pastelería de larga duración ","","6","1582","","","","","",
"158211","DA158211","Galletas crocantes, bizcochos, pan tostado y productos tostados análogos","","7","15821","","","","","",
"158212","DA158212","Pan de jengibre y productos análogos; bizcochos dulces; obleas y barquillos","","7","15821","","","","","",
"158213","DA158213","Otros tipos de pan y otros productos de panadería","","7","15821","","","","","",
"15829","DA15829","Servicios industriales para bizcochos y galletas, pasteles y productos de pastelería de larga duración","","6","1582","","","","","",
"158299","DA158299","Servicios industriales para bizcochos y galletas, pasteles y productos de pastelería de larga duración","","7","15829","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1583","DA1583","Azúcar ","","5","158","","","","","",
"15831","DA15831","Azúcar (excepto residuos de la industria azucarera)","","6","1583","","","","","",
"158311","DA158311","Azúcar de caña o de remolacha en estado sólido","","7","15831","","","","","",
"158312","DA158312","Azúcar de caña o de remolacha y sacarosa refinada químicamente pura, en estado sólido, sin adición de sustancias aromatizantes o colorantes","","7","15831","","","","","",
"158313","DA158313","Azúcar refinado de caña o de remolacha, con adición de sustancias saporizantes o colorantes, azúcar y jarabe de arce ","","7","15831","","","","","",
"158314","DA158314","Melazas","","7","15831","","","","","",
"15832","DA15832","Pulpa de remolacha, bagazo y otros desechos de la industria azucarera","","6","1583","","","","","",
"158320","DA158320","Pulpa de remolacha, bagazo y otros desechos de la industria azucarera","","7","15832","","","","","",
"15839","DA15839","Servicios industriales para azúcar","","6","1583","","","","","",
"158399","DA158399","Servicios industriales para azúcar","","7","15839","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1584","DA1584","Cacao; chocolate y artículos de confitería preparados con azúcar","","5","158","","","","","",
"15841","DA15841","Cacao","","6","1584","","","","","",
"158411","DA158411","Pasta de cacao","","7","15841","","","","","",
"158412","DA158412","Manteca, grasa y aceite de cacao","","7","15841","","","","","",
"158413","DA158413","Cacao en polvo sin adición de azúcar u otras sustancias edulcorantes","","7","15841","","","","","",
"158414","DA158414","Cacao en polvo con adición de azúcar y otras sustancias edulcorantes","","7","15841","","","","","",
"15842","DA15842","Chocolate y artículos de confitería preparados con azúcar","","6","1584","","","","","",
"158421","DA158421","Chocolate y preparados alimenticios que contengan cacao (excepto cacao en polvo edulcorado), a granel","","7","15842","","","","","",
"158422","DA158422","Chocolate y preparados alimenticios que contengan cacao (excepto cacao en polvo edulcorado), excepto a granel","","7","15842","","","","","",
"158423","DA158423","Artículos de confitería preparados con azúcar (incluido el chocolate blanco) que no contienen cacao","","7","15842","","","","","",
"158424","DA158424","Frutas, frutos secos, cáscaras de fruta y otras partes de plantas, conservadas con azúcar","","7","15842","","","","","",
"15843","DA15843","Cáscara, cascarillas, películas y otros residuos del cacao","","6","1584","","","","","",
"158430","DA158430","Cáscara, cascarillas, películas y otros residuos del cacao","","7","15843","","","","","",
"15849","DA15849","Servicios industriales para cacao, chocolate y artículos de confitería preparados con azúcar","","6","1584","","","","","",
"158499","DA158499","Servicios industriales para cacao, chocolate y artículos de confitería preparados con azúcar","","7","15849","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1585","DA1585","Pastas alimenticias","","5","158","","","","","",
"15851","DA15851","Pastas alimenticias","","6","1585","","","","","",
"158511","DA158511","Pasta sin cocer, sin relleno ni preparada de otra forma","","7","15851","","","","","",
"158512","DA158512","Pasta cocida, rellena o preparada de otra forma; cuscús","","7","15851","","","","","",
"15859","DA15859","Servicios industriales para pastas alimenticias","","6","1585","","","","","",
"158599","DA158599","Servicios industriales para pastas alimenticias","","7","15859","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1586","DA1586","Café y té","","5","158","","","","","",
"15861","DA15861","Café y té","","6","1586","","","","","",
"158611","DA158611","Café descafeinado o tostado","","7","15861","","","","","",
"158612","DA158612","Sucedáneos del café; extractos, esencias y concetrados de café o de sucedáneos del café; cáscaras y cascarillas de café","","7","15861","","","","","",
"158613","DA158613","Té verde (sin fermentar), té negro (fermentado) y té parcialmente fermentado, en envases inmediatos no superiores a 3 kg","","7","15861","","","","","",
"158614","DA158614","Extractos, esencias, concentrados y preparados de té o mate","","7","15861","","","","","",
"158615","DA158615","Infusiones de hierbas","","7","15861","","","","","",
"15869","DA15869","Servicios industriales para café y té","","6","1586","","","","","",
"158699","DA158699","Servicios industriales para café y té","","7","15869","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1587","DA1587","Condimentos y salsas ","","5","158","","","","","",
"15871","DA15871","Vinagre; salsas; condimentos mixtos; harina de mostaza; mostaza preparada","","6","1587","","","","","",
"158711","DA158711","Vinagre y sucedáneos del vinagre obtenidos a base de ácido acético","","7","15871","","","","","",
"158712","DA158712","Salsas; condimentos mixtos y salsas mixtas; harina de mostaza y mostaza preparada","","7","15871","","","","","",
"15872","DA15872","Especias elaboradas","","6","1587","","","","","",
"158720","DA158720","Especias elaboradas","","7","15872","","","","","",
"15879","DA15879","Servicios industriales para condimentos y salsas","","6","1587","","","","","",
"158799","DA158799","Servicios industriales para condimentos y salsas","","7","15879","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1588","DA1588","Preparados alimenticios homogeneizados y alimentos dietéticos","","5","158","","","","","",
"15881","DA15881","Preparados alimenticios homogeneizados y alimentos dietéticos","","6","1588","","","","","",
"158810","DA158810","Preparados alimenticios homogeneizados y alimentos dietéticos","","7","15881","","","","","",
"15889","DA15889","Servicios industriales para preparados alimenticios homogeneizados y alimentos dietéticos","","6","1588","","","","","",
"158899","DA158899","Servicios industriales para preparados alimenticios homogeneizados y alimentos dietéticos","","7","15889","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"1589","DA1589","Otros productos alimenticios n.c.o.p.","","5","158","","","","","",
"15891","DA15891","Sopas, huevos, levaduras y otros productos alimenticios","","6","1589","","","","","",
"158911","DA158911","Sopas y caldos y preparados para sopas y caldos","","7","15891","","","","","",
"158912","DA158912","Huevos sin cáscara y yemas de huevo, frescos o en conserva; albúmina de huevo ","","7","15891","","","","","",
"158913","DA158913","Levaduras (activas o inactivas), otros microorganismos unicelulares muertos; polvos para hornear preparados","","7","15891","","","","","",
"158914","DA158914","Productos alimenticios diversos n.c.o.p.","","7","15891","","","","","",
"15892","DA15892","Jugos y extractos vegetales; sustancias pépticas; mucílagos y otras sustancias para espesar ","","6","1589","","","","","",
"158920","DA158920","Jugos y extractos vegetales; sustancias pépticas; mucílagos y otras sustancias para espesar","","7","15892","","","","","",
"15899","DA15899","Servicios industriales para otros productos alimenticios n.c.o.p.","","6","1589","","","","","",
"158999","DA158999","Servicios industriales para otros productos alimenticios n.c.o.p.","","7","15899","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"159","DA159","Bebidas ","","4","15","","","","","",
"1591","DA1591","Bebidas alcohólicas destiladas ","","5","159","","","","","",
"15911","DA15911","Bebidas alcohólicas destiladas","","6","1591","","","","","",
"222420","DE222420","Planchas o cilindros de impresión y otros elementos de impresión","","7","22242","","","","","",
"2225","DE2225","Servicios auxiliares relacionados con la impresión","","5","222","","","","","",
"22251","DE22251","Servicios auxiliares relacionados con la impresión","","6","2225","","","","","",
"222510","DE222510","Servicios auxiliares relacionados con la impresión","","7","22251","Esta subcategoría comprende:
¿   servicios de producción de artículos de reprografía
¿   servicios de producción de soportes de presentación, como láminas para proyección en suspensión y otras formas digitales de presentación
¿   servicios de maquetación de impresos, como bocetos, croquis, maquetas, etc.
¿   otros servicios gráficos, como moldes, grabado o estampación, copiado en braille, perforación y taladrado, repujado, barnizado y laminación, compaginación y encarte, plegado","","","","",
"223","DE223","Servicios de reproducción de material grabado","","4","22","","","","","",
"2231","DE2231","Servicios de reproducción de grabaciones de sonido","","5","223","","","","","",
"22311","DE22311","Servicios de reproducción de grabaciones de sonido","","6","2231","","","","","",
"223110","DE223110","Servicios de reproducción de grabaciones de sonido","","7","22311","Esta subcategoría comprende:
¿   servicios de reproducción, a partir de grabaciones originales, de discos gramofónicos, CD, DVD y cintas de música u otras grabaciones sonoras","","","","",
"2232","DE2232","Servicios de reproducción de grabaciones de imagen","","5","223","","","","","",
"22321","DE22321","Servicios de reproducción de grabaciones de imagen","","6","2232","","","","","",
"223210","DE223210","Servicios de reproducción de grabaciones de imagen","","7","22321","Esta subcategoría comprende:
¿   servicios de reproducción, a partir de grabaciones originales, de cintas de vídeo y DVD con películas y otras grabaciones de vídeo","","","","",
"2233","DE2233","Servicios de reproducción de programas informáticos ","","5","223","","","","","",
"22331","DE22331","Servicios de reproducción de programas informáticos","","6","2233","","","","","",
"223310","DE223310","Servicios de reproducción de programas informáticos","","7","22331","Esta subcategoría comprende:
¿   servicios de reproducción, a partir de grabaciones originales, de programas y datos en todo tipo de discos y cintas","","","","",
"DF","DF","COQUE, PRODUCTOS DE REFINO DE PETRÓLEO Y COMBUSTIBLE NUCLEAR","","2","D","","","","","",
"23","DF23","COQUE, PRODUCTOS DE PETRÓLEO REFINADO Y COMBUSTIBLE NUCLEAR","","3","DF","","","","","",
"231","DF231","Productos de horno de coque ","","4","23","","","","","",
"2310","DF2310","Productos de horno de coque ","","5","231","","","","","",
"23101","DF23101","Coque y semicoque de hulla, de lignito o de turba; carbón de retorta ","","6","2310","","","","","",
"231010","DF231010","Coque y semicoque de hulla, de lignito o de turba; carbón de retorta ","","7","23101","","","","","",
"23102","DF23102","Alquitrán destilado de hulla, lignito o turba y otros alquitranes minerales ","","6","2310","","","","","",
"231020","DF231020","Alquitrán destilado de hulla, lignito o turba y otros alquitranes minerales ","","7","23102","","","","","",
"23109","DF23109","Servicios industriales para productos de horno de coque","","6","2310","","","","","",
"231099","DF231099","Servicios industriales para productos de horno de coque","","7","23109","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
